ID_BANDA;BANDA;TITULO;ANIO;ESTILO;FUENTE;DISCO;URL;FLAGS;MATCH
6;AM Virgen de los Reyes;El Credo Juan Carlos Aragón;2021;AM;apple;El Credo Juan Carlos Aragón - Single;https://music.apple.com/es/album/el-credo-juan-carlos-arag%C3%B3n/1600089947?i=1600089949&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;El Galeón del Cedrón;2026;AM;apple;CUARESMA 2026 (En Vivo);https://music.apple.com/es/album/el-gale%C3%B3n-del-cedr%C3%B3n-en-vivo-en-la-milagrosa-2026/1885929514?i=1885929515&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.756
6;AM Virgen de los Reyes;El León de Judá [Piano];2025;AM;apple;Melodías de primavera (feat. Javier López Mansilla);https://music.apple.com/es/album/el-le%C3%B3n-de-jud%C3%A1-feat-javier-l%C3%B3pez-mansilla-piano/1823659952?i=1823659955&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.833
6;AM Virgen de los Reyes;El Libro de la Selva;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/el-libro-de-la-selva/1657713137?i=1657713376&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;El Tamborilero;2008;AM;deezer;Ya Vienen los Reyes;https://www.deezer.com/track/11003735;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;ENTRADA JESÚS DESPOJADO 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/entrada-jes%C3%BAs-despojado-2025-directo/1874796338?i=1874796339&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;ENTRADA SAN GONZALO 2023;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/entrada-san-gonzalo-2023-directo/1874796338?i=1874796344&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Esperanza, Vida y Macarena;2023;AM;apple;Concierto Basílica Macarena (Directo Macarena);https://music.apple.com/es/album/esperanza-vida-y-macarena-directo-macarena/1761578395?i=1761578405&uo=4;sin_autor_detectado,posible_popurri,posible_duplicado,banda_estreno_sin_verificar;0.889
6;AM Virgen de los Reyes;Esperanza, Vida y Macarena [Piano];2025;AM;apple;Melodías de primavera (feat. Javier López Mansilla);https://music.apple.com/es/album/esperanza-vida-y-macarena-feat-javier-l%C3%B3pez-mansilla-piano/1823659952?i=1823659961&uo=4;sin_autor_detectado,posible_popurri,posible_duplicado,banda_estreno_sin_verificar;0.784
6;AM Virgen de los Reyes;Felicitá;2024;AM;apple;Felicitá (Live) - Single;https://music.apple.com/es/album/felicit%C3%A1-live/1783827662?i=1783827663&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;¡Feliz Navidad!;2008;AM;deezer;Ya Vienen los Reyes;https://www.deezer.com/track/11003733;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Gitano de Sevilla (Poesía Rafa Serna);2015;AM;apple;Sevilla;https://music.apple.com/es/album/gitano-de-sevilla-poes%C3%ADa-rafa-serna/1605789655?i=1605789823&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Go West;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/go-west/1723321755?i=1723322179&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Guardado para ti;2025;AM;apple;Guardado para ti (Live) - Single;https://music.apple.com/es/album/guardado-para-ti-live/1858143965?i=1858143966&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Heidi;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/heidi/1657713137?i=1657713407&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Himno de Nazaret;2024;AM;apple;En concierto (En vivo);https://music.apple.com/es/album/himno-de-nazaret-en-vivo/1772307646?i=1772307787&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.778
6;AM Virgen de los Reyes;HUMILDAD EN PLAZA ANTONIO MAIRENA 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/humildad-en-plaza-antonio-mairena-2025-directo/1874796338?i=1874796567&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;I Will Survive;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/i-will-survive/1723321755?i=1723322187&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Inédita;2006;AM;apple;Así Sonaba Sevilla;https://music.apple.com/es/album/in%C3%A9dita/1605606350?i=1605606549&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;JESÚS DESPOJADO EN EL POSTIGO 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/jes%C3%BAs-despojado-en-el-postigo-2025-directo/1874796338?i=1874796343&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;JESÚS DESPOJADO EN LA MAGDALENA 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/jes%C3%BAs-despojado-en-la-magdalena-2025-directo/1874796338?i=1874796571&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;JESÚS DESPOJADO LLEGANDO AL POSTIGO 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/jes%C3%BAs-despojado-llegando-al-postigo-2025-directo/1874796338?i=1874796350&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Jingle Bell's;2008;AM;deezer;Ya Vienen los Reyes;https://www.deezer.com/track/11003729;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Julia [Piano];2025;AM;apple;Melodías de primavera (feat. Javier López Mansilla);https://music.apple.com/es/album/julia-feat-javier-l%C3%B3pez-mansilla-piano/1823659952?i=1823659957&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;La Abeja Maya;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/la-abeja-maya/1657713137?i=1657713288&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;La coronación de María;2023;AM;apple;Concierto Basílica Macarena (Directo Macarena);https://music.apple.com/es/album/la-coronaci%C3%B3n-de-mar%C3%ADa-directo-macarena/1761578395?i=1761578401&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.791
6;AM Virgen de los Reyes;LA CORONACIÓN DE MARÍA (CARA B);2026;AM;apple;LA ESPERANZA DE MARÍA (EP) - Single;https://music.apple.com/es/album/la-coronaci%C3%B3n-de-mar%C3%ADa-cara-b/1868757956?i=1868757958&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;La Esperanza de María (Armónico);2023;AM;apple;La Esperanza de María (Armónico) - Single;https://music.apple.com/es/album/la-esperanza-de-mar%C3%ADa-arm%C3%B3nico/1677873022?i=1677873023&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.824
6;AM Virgen de los Reyes;LA ESPERANZA DE MARÍA (CARA A);2026;AM;apple;LA ESPERANZA DE MARÍA (EP) - Single;https://music.apple.com/es/album/la-esperanza-de-mar%C3%ADa-cara-a/1868757956?i=1868757957&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
6;AM Virgen de los Reyes;La Morocha - Banda Juvenil;2025;AM;apple;La Morocha - Banda Juvenil (Live) - Single;https://music.apple.com/es/album/la-morocha-banda-juvenil-live/1861183269?i=1861183270&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Llegan los Reyes;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/llegan-los-reyes/1723321755?i=1723322177&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Llegó como llega siempre... (Poesía);1998;AM;apple;Llegó como llega siempre y Sevilla lo esperaba...;https://music.apple.com/es/album/lleg%C3%B3-como-llega-siempre-poes%C3%ADa/1605970441?i=1605970568&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Los Fruitis;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/los-fruitis/1657713137?i=1657713469&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Los Payasos de la Tele;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/los-payasos-de-la-tele/1723321755?i=1723322189&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Los Picapiedra;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/los-picapiedra/1657713137?i=1657713346&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;María de la Esperanza;2025;AM;apple;María de la Esperanza - Single;https://music.apple.com/es/album/mar%C3%ADa-de-la-esperanza/1851706052?i=1851706053&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.875
6;AM Virgen de los Reyes;Más cerca de Ti, Señor;2023;AM;apple;Concierto Basílica Macarena (Directo Macarena);https://music.apple.com/es/album/m%C3%A1s-cerca-de-ti-se%C3%B1or-directo-macarena/1761578395?i=1761578396&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
6;AM Virgen de los Reyes;Noche de Navidad;2008;AM;deezer;Ya Vienen los Reyes;https://www.deezer.com/track/11003730;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Noche de Paz;2008;AM;deezer;Ya Vienen los Reyes;https://www.deezer.com/track/11003722;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Nostalgia en Primavera (Pasodoble);2023;AM;apple;Nostalgia en Primavera (Pasodoble) - Single;https://music.apple.com/es/album/nostalgia-en-primavera-pasodoble/1672396832?i=1672396833&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Pasa el Rey de los Reyes;2023;AM;apple;Concierto Basílica Macarena (Directo Macarena);https://music.apple.com/es/album/pasa-el-rey-de-los-reyes-directo-macarena/1761578395?i=1761578404&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.884
6;AM Virgen de los Reyes;Pastores Venid;2008;AM;deezer;Ya Vienen los Reyes;https://www.deezer.com/track/11003724;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Piedad Nazarena;2017;AM;apple;Piedad Nazarena - Single;https://music.apple.com/es/album/piedad-nazarena/1654962169?i=1654962170&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.765
6;AM Virgen de los Reyes;Popurrí Infantil;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/popurr%C3%AD-infantil/1657713137?i=1657713527&uo=4;sin_autor_detectado,posible_popurri,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Príncipe Alí;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/pr%C3%ADncipe-al%C3%AD/1723321755?i=1723322191&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Recuérdame Contigo;2025;AM;apple;Luz de Vida (Concierto Completo) [Live];https://music.apple.com/es/album/recu%C3%A9rdame-contigo-live/1798392649?i=1798392658&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.757
6;AM Virgen de los Reyes;RESURRECCIÓN EN LA CUESTA DEL BACALAO 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/resurrecci%C3%B3n-en-la-cuesta-del-bacalao-2025-directo/1874796338?i=1874796351&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;RESURRECCIÓN EN LA CUESTA DEL ROSARIO 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/resurrecci%C3%B3n-en-la-cuesta-del-rosario-2025-directo/1874796338?i=1874796341&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Ritmo de Percusión;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/ritmo-de-percusi%C3%B3n/1723321755?i=1723322178&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;SALIDA JESÚS DESPOJADO 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/salida-jes%C3%BAs-despojado-2025-directo/1874796338?i=1874796346&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;SALIDA LAS VIÑAS 2024;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/salida-las-vi%C3%B1as-2024-directo/1874796338?i=1874796352&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Salud y Buen Viaje;2024;AM;apple;Armónico (Live);https://music.apple.com/es/album/salud-y-buen-viaje-live/1765607903?i=1765607911&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Salve, Don Bosco;2026;AM;apple;CUARESMA 2026 (En Vivo);https://music.apple.com/es/album/salve-don-bosco-en-vivo-en-la-milagrosa-2026/1885929514?i=1885929685&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.833
6;AM Virgen de los Reyes;SAN ESTEBAN EN CALLE TRAJANO 2024;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/san-esteban-en-calle-trajano-2024-directo/1874796338?i=1874796568&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;SAN ESTEBAN EN LA ALFALFA 2023;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/san-esteban-en-la-alfalfa-2023-directo/1874796338?i=1874796347&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;SAN GONZALO EN EL BARATILLO 2023;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/san-gonzalo-en-el-baratillo-2023-directo/1874796338?i=1874796342&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;SAN GONZALO EN LA MAGDALENA 2023;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/san-gonzalo-en-la-magdalena-2023-directo/1874796338?i=1874796349&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;SAN PABLO EN LA CUESTA DEL BACALAO 2025;2026;AM;apple;SUENA SEVILLA, Vol. I (Directo Semana Santa);https://music.apple.com/es/album/san-pablo-en-la-cuesta-del-bacalao-2025-directo/1874796338?i=1874796340&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Se te nota en la mirada;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/se-te-nota-en-la-mirada/1723321755?i=1723322192&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Sevilla en primavera [Piano];2025;AM;apple;Melodías de primavera (feat. Javier López Mansilla);https://music.apple.com/es/album/sevilla-en-primavera-feat-javier-l%C3%B3pez-mansilla-piano/1823659952?i=1823659962&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.87
6;AM Virgen de los Reyes;Sevilla tiene un color especial;2023;AM;apple;Tiene un Color Especial;https://music.apple.com/es/album/sevilla-tiene-un-color-especial/1723321755?i=1723322194&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Supercalifragilisticoespialidoso;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/supercalifragilisticoespialidoso/1657713137?i=1657713436&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Tenerte;2026;AM;apple;CUARESMA 2026 (En Vivo);https://music.apple.com/es/album/tenerte-en-vivo-en-san-pablo-2026/1885929514?i=1885929689&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Teresa Rabal;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/teresa-rabal/1657713137?i=1657713468&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Un Sentimiento que nos Une;2020;AM;apple;Yo me quedo en casa (En Vivo);https://music.apple.com/es/album/un-sentimiento-que-nos-une-en-vivo/1605613224?i=1605613233&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Vida y Alegría;2025;AM;apple;Luz de Vida (Concierto Completo) [Live];https://music.apple.com/es/album/vida-y-alegr%C3%ADa-live/1798392649?i=1798392650&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Voy a ser el Rey León;2007;AM;apple;Para los Reyes de la Casa;https://music.apple.com/es/album/voy-a-ser-el-rey-le%C3%B3n/1657713137?i=1657713286&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Y Llegó Como Llega Siempre;2023;AM;deezer;Llegó Como Llega Siempre y Sevilla lo Esperaba...;https://www.deezer.com/track/2485428131;sin_autor_detectado,banda_estreno_sin_verificar;
6;AM Virgen de los Reyes;Y si voy a morir;2024;AM;apple;Y si voy a morir - Single;https://music.apple.com/es/album/y-si-voy-a-morir/1743117789?i=1743117793&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;A la Sevilla Romana;2024;CCTT;apple;A la Sevilla Romana - Single;https://music.apple.com/es/album/a-la-sevilla-romana/1735349370?i=1735349371&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.848
5;BCT Centuria Romana Macarena;Abelardo;2005;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/abelardo/1738454577?i=1738455850&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Basílica de la Macarena;2005;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/bas%C3%ADlica-de-la-macarena/1738454577?i=1738455550&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.756
5;BCT Centuria Romana Macarena;Centuria Romana;2005;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/centuria-romana/1738454577?i=1738455532&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.769
5;BCT Centuria Romana Macarena;Cerca de ti, Señor;2026;CCTT;apple;Cerca de ti, Señor (en directo) - Single;https://music.apple.com/es/album/cerca-de-ti-se%C3%B1or-en-directo/1882854676?i=1882854678&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.786
5;BCT Centuria Romana Macarena;Comentario;2005;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/comentario/1738454577?i=1738455319&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Comentario 2;2005;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/comentario-2/1738454577?i=1738456067&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Consolacion y Lagrimas;1991;CCTT;deezer;Aniversario;https://www.deezer.com/track/1422287732;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
5;BCT Centuria Romana Macarena;Costaleros Macarenos;2023;CCTT;apple;Costaleros Macarenos - Single;https://music.apple.com/es/album/costaleros-macarenos/1723116591?i=1723116592&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
5;BCT Centuria Romana Macarena;De Híspalis a Roma;2023;CCTT;apple;De Híspalis a Roma - Single;https://music.apple.com/es/album/de-h%C3%ADspalis-a-roma/1723091787?i=1723091788&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;El Pelao;2005;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/el-pelao/1738454577?i=1738455327&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Eterna,Macarena;2024;CCTT;apple;Eterna,Macarena - Single;https://music.apple.com/es/album/eterna-macarena/1786488751?i=1786488752&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.848
5;BCT Centuria Romana Macarena;Evocacion;1991;CCTT;deezer;Marchas Cofradieras;https://www.deezer.com/track/2602150282;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
5;BCT Centuria Romana Macarena;Jesús el Cautivo;2001;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/jes%C3%BAs-el-cautivo/1738451482?i=1738452178&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.897
5;BCT Centuria Romana Macarena;La Lanzada;2001;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/la-lanzada/1738451482?i=1738452168&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.824
5;BCT Centuria Romana Macarena;La Virgen del Desconsuelo y Visitación;2024;CCTT;apple;La Virgen del Desconsuelo y Visitación - Single;https://music.apple.com/es/album/la-virgen-del-desconsuelo-y-visitaci%C3%B3n/1727561362?i=1727561365&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Llegan Los Armaos;2018;CCTT;apple;Roma;https://music.apple.com/es/album/llegan-los-armaos/1445896322?i=1445896486&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Real;1996;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/marcha-real/1738451843?i=1738454311&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Rocio;1991;CCTT;deezer;Aniversario;https://www.deezer.com/track/1422287752;sin_autor_detectado,banda_estreno_sin_verificar;
5;BCT Centuria Romana Macarena;Rosario Macareno;2005;CCTT;apple;Centuria Romana Macarena;https://music.apple.com/es/album/rosario-macareno/1738454577?i=1738455834&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.789
5;BCT Centuria Romana Macarena;Virgen del Buen Fin;1991;CCTT;deezer;Marchas Cofradieras;https://www.deezer.com/track/2602150232;sin_autor_detectado,banda_estreno_sin_verificar;
91;BCT Columna y Azotes;La Victoria de la Fe;2013;CCTT;deezer;Homenaje de la Música de las Cigarreras a Su Hermandad;https://www.deezer.com/track/72429192;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.829
91;BCT Columna y Azotes;Sagrada Victoria;2013;CCTT;deezer;Homenaje de la Música de las Cigarreras a Su Hermandad;https://www.deezer.com/track/72429198;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
91;BCT Columna y Azotes;Subida al Calvario;2013;CCTT;deezer;Homenaje de la Música de las Cigarreras a Su Hermandad;https://www.deezer.com/track/72429195;sin_autor_detectado,banda_estreno_sin_verificar;
113;BCT Esencia;Evocación;2023;CCTT;deezer;Concierto Teatro Cervantes de Linares 2023;https://www.deezer.com/track/3226407331;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
113;BCT Esencia;La Lanzada;2026;CCTT;deezer;Concierto de Esencia en el Círculo Mercantil (En Vivo 2026);https://www.deezer.com/track/4059267531;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.824
113;BCT Esencia;Los Generales;2025;CCTT;deezer;Los Generales;https://www.deezer.com/track/3758772312;sin_autor_detectado,banda_estreno_sin_verificar;
113;BCT Esencia;Paso lento de Esencia en el Consuelo;2026;CCTT;deezer;Paso lento de Esencia en el Consuelo (En Vivo 2025);https://www.deezer.com/track/3974770711;sin_autor_detectado,banda_estreno_sin_verificar;
113;BCT Esencia;Paso lento de Esencia en el Rosario de San Vicente;2019;CCTT;deezer;Paso lento de Esencia en el Rosario de San Vicente (En Vivo 2019);https://www.deezer.com/track/3978808911;sin_autor_detectado,banda_estreno_sin_verificar;
113;BCT Esencia;Paso lento de Esencia en Los Dolores;2026;CCTT;deezer;Paso lento de Esencia en Los Dolores (En Vivo 2026);https://www.deezer.com/track/3974771191;sin_autor_detectado,banda_estreno_sin_verificar;
113;BCT Esencia;Real;2022;CCTT;deezer;Concierto Homenaje a Manuel Hidalgo Ortiz 2022;https://www.deezer.com/track/3080206661;sin_autor_detectado,banda_estreno_sin_verificar;
120;BCT Gracia;El sueño de un Tiempo;2024;CCTT;deezer;Una Palabra Tuya;https://www.deezer.com/track/2914867901;sin_autor_detectado,banda_estreno_sin_verificar;
120;BCT Gracia;Mors Mortem Superávit;2024;CCTT;deezer;Mors Mortem Superávit;https://www.deezer.com/track/2805698272;sin_autor_detectado,banda_estreno_sin_verificar;
120;BCT Gracia;Señor de la Judería;2024;CCTT;deezer;Una Palabra Tuya;https://www.deezer.com/track/2914867931;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
166;BCT La Esperanza;Alabemos Juntos;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081241;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.774
166;BCT La Esperanza;Bolero Militar;2024;CCTT;deezer;Bolero Militar (En Vivo);https://www.deezer.com/track/3473375051;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;El Sueño;2022;CCTT;deezer;Concierto Bajo Palio 2022 (En Vivo);https://www.deezer.com/track/3473383251;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.75
166;BCT La Esperanza;Everything;2026;CCTT;deezer;Everything;https://www.deezer.com/track/3855874411;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Kushikuychij;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081201;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Kushikuyta Japirkani;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081261;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Kuyaj Mamita;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081221;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Kuyak Yayitu;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081211;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Lleva Sv Nombre;2023;CCTT;deezer;Lleva Sv Nombre (En Vivo);https://www.deezer.com/track/3476451251;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Mandak Dios;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081271;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Mi Despedida;2022;CCTT;deezer;Concierto Bajo Palio 2022 (En Vivo);https://www.deezer.com/track/3473383271;sin_autor_detectado,banda_estreno_sin_verificar;
166;BCT La Esperanza;Ñuca Dioslla;2022;CCTT;deezer;Guamote;https://www.deezer.com/track/2928081191;sin_autor_detectado,banda_estreno_sin_verificar;
